specobjid,label,ra,dec,z,plate,mjd,fiberid,class,subclass,filepath,source_csv,redshift_filepath,noise_filepath,normalised_filepath,resampled_filepath
3.198e+17,quasar,178.16242,-0.76838821,1.761382,284,51943,162,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0162.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0162.npz
3.19802e+17,quasar,178.33647,-0.76044853,0.1807631,284,51943,167,QSO,AGN BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0167.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0167.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0167.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0167.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0167.npz
3.19804e+17,quasar,178.16884,-0.50121262,0.5524967,284,51943,175,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0175.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0175.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0175.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0175.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0175.npz
3.19805e+17,quasar,178.27894,-0.75353785,0.3569712,284,51943,179,QSO,STARBURST BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0179.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0179.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0179.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0179.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0179.npz
3.19809e+17,quasar,177.98774,-0.23685832,1.652684,284,51943,196,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0196.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0196.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0196.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0196.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0196.npz
3.19814e+17,quasar,177.7179,-0.83786347,0.808071,284,51943,211,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0211.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0211.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0211.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0211.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0211.npz
3.19822e+17,quasar,177.35323,-1.0028645,1.128712,284,51943,243,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0243.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0243.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0243.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0243.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0243.npz
3.19827e+17,quasar,177.48987,-1.1096025,1.142211,284,51943,258,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0258.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0258.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0258.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0258.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0258.npz
3.19831e+17,quasar,177.68282,-0.39835407,1.979562,284,51943,273,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0273.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0273.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0273.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0273.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0273.npz
3.19833e+17,quasar,177.19365,-1.0488879,0.2427341,284,51943,283,QSO,STARFORMING,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0283.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0283.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0283.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0283.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0283.npz
3.19834e+17,quasar,177.20685,-1.1695925,0.1057724,284,51943,286,QSO,AGN BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0286.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0286.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0286.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0286.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0286.npz
3.1984e+17,quasar,177.31976,-0.70885821,0.7339379,284,51943,308,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0308.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0308.npz
3.19844e+17,quasar,177.07047,1.0659731,1.61567,284,51943,323,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0323.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0323.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0323.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0323.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0323.npz
3.19853e+17,quasar,177.47892,0.21536445,1.597327,284,51943,353,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0353.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0353.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0353.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0353.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0353.npz
3.19857e+17,quasar,177.70919,0.75164222,0.1395962,284,51943,370,QSO,STARBURST BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0370.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0370.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0370.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0370.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0370.npz
3.19859e+17,quasar,177.38141,0.71174659,0.9321212,284,51943,377,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0377.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0377.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0377.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0377.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0377.npz
3.19861e+17,quasar,177.73534,0.36811167,1.051588,284,51943,382,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0382.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0382.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0382.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0382.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0382.npz
3.19862e+17,quasar,177.77222,0.49121561,1.770599,284,51943,386,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0386.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0386.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0386.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0386.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0386.npz
3.19866e+17,quasar,177.74472,0.91789262,1.752592,284,51943,402,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0402.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0402.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0402.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0402.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0402.npz
3.19867e+17,quasar,177.84464,1.0375958,0.4684734,284,51943,406,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0406.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0406.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0406.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0406.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0406.npz
3.19868e+17,quasar,177.90937,0.82956501,0.1951959,284,51943,409,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0409.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0409.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0409.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0409.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0409.npz
3.19869e+17,quasar,177.8141,0.64084074,1.884629,284,51943,412,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0412.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0412.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0412.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0412.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0412.npz
3.19871e+17,quasar,177.82883,0.92230974,1.402483,284,51943,418,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0418.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0418.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0418.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0418.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0418.npz
3.19875e+17,quasar,178.04661,0.1124084,0.4169583,284,51943,434,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0434.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0434.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0434.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0434.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0434.npz
3.19879e+17,quasar,178.16359,1.1883728,1.637866,284,51943,450,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0450.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0450.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0450.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0450.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0450.npz
3.19884e+17,quasar,178.19397,0.41112129,0.781316,284,51943,466,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0466.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0466.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0466.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0466.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0466.npz
3.19885e+17,quasar,178.14581,-0.095211432,0.1286608,284,51943,472,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0472.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0472.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0472.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0472.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0472.npz
3.19887e+17,quasar,178.2237,0.025521556,0.8223849,284,51943,478,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0478.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0478.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0478.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0478.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0478.npz
3.19888e+17,quasar,178.5125,0.53164106,0.4481982,284,51943,483,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0483.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0483.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0483.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0483.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0483.npz
3.19893e+17,quasar,178.55228,-0.031458147,0.7299848,284,51943,501,QSO,BROADLINE,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\quasar\spec-0284-51943-0501.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\quasars.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\quasar\spec-0284-51943-0501.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\quasar\spec-0284-51943-0501.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\quasar\spec-0284-51943-0501.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\quasar\spec-0284-51943-0501.npz
